0.11414964,0.42153665,0.17627218,0.94651588,0.21054865,0.50058864,0.28358097,0.21868098,0.30603807,0.59254112,0.31808281,0.7488568,0.5906744,0.02679728,0.63288954,0.61593949,0.66358911,0.79150305,0.72738786,0.42930937,output,1,2,3,1,3,4,2,3,6,3,4,5,3,5,6,2,6,9,5,6,8,4,5,10,4,7,10,6,8,9,5,8,10,8,9,10
0.11242984,0.00992841,0.15101244,0.58444555,0.27877998,0.5425573,0.34048707,0.7356513,0.41126359,0.23544638,0.44385657,0.19363828,0.50443993,0.10962686,0.51540236,0.24814757,0.67870263,0.39479309,0.92120883,0.80623926,output,1,2,3,2,3,4,1,3,5,3,4,9,1,5,6,1,6,7,3,5,8,5,6,8,6,7,8,3,8,9,7,8,9,4,9,10
0.03158049,0.10585392,0.1034711,0.36315934,0.13319621,0.66874297,0.33333633,0.14579107,0.41247152,0.87113163,0.43123017,0.76575199,0.45666323,0.08180564,0.54041327,0.17002404,0.6834585,0.77272844,0.70740616,0.19420173,output,1,2,3,1,2,4,2,3,6,1,4,7,2,6,8,2,4,8,3,5,6,4,7,8,5,6,9,7,8,10,6,8,9,8,9,10
0.0302827,0.18586684,0.14196139,0.18450294,0.17820428,0.8498027,0.19829222,0.48777127,0.23396611,0.65996514,0.24933181,0.69800336,0.38610906,0.2873028,0.59865217,0.4907333,0.68143523,0.88466246,0.96695043,0.6644017,output,1,2,4,1,3,4,3,4,5,3,5,6,2,4,7,5,6,8,3,6,9,4,5,8,4,7,8,6,8,9,7,8,10,8,9,10
0.05368238,0.49495514,0.07846843,0.73721343,0.25127753,0.81584488,0.46462948,0.68094615,0.48491923,0.59099266,0.53661267,0.8145651,0.5738945,0.95233681,0.67018888,0.16183122,0.71324896,0.01301791,0.85186695,0.75903601,output,1,2,3,1,3,4,1,5,8,1,4,5,3,4,6,4,5,6,3,6,7,5,6,10,6,7,10,1,8,9,5,8,10,8,9,10
0.19683033,0.72898335,0.23258684,0.72160905,0.33964463,0.99173099,0.39422336,0.08139346,0.42322593,0.0272353,0.51045153,0.78450769,0.59524903,0.32589228,0.6849943,0.53249994,0.75589779,0.22219626,0.95332017,0.19355033,output,1,2,4,1,2,3,2,3,6,4,5,7,2,4,7,2,6,8,2,7,8,5,7,9,7,8,9,6,8,10,5,9,10,8,9,10
0.10989758,0.78874152,0.30553112,0.76341217,0.34564774,0.91268593,0.40436754,0.48334616,0.691825,0.23447436,0.72140271,0.96229805,0.73707062,0.90169749,0.81137151,0.03351364,0.90130857,0.56223261,0.95552614,0.39931162,output,1,2,4,1,2,3,2,3,7,1,4,8,2,4,7,4,5,9,4,5,8,3,6,7,4,7,9,6,7,9,5,8,10,5,9,10
0.01224723,0.9307241,0.02267463,0.20072771,0.10743478,0.82911904,0.1236646,0.71053625,0.21055025,0.07327831,0.35232068,0.67872686,0.5986289,0.92458701,0.66715931,0.87497548,0.68632314,0.09232506,0.9762836,0.68123413,output,1,2,4,1,3,4,1,3,7,2,5,6,3,4,6,2,4,6,3,6,7,5,6,9,6,7,8,6,8,10,7,8,10,6,9,10
0.1949861,0.04228167,0.24106148,0.59149572,0.26158168,0.83859467,0.44917094,0.85163248,0.48600063,0.66744067,0.50630898,0.90815346,0.63261931,0.22790231,0.64737606,0.2008311,0.78367234,0.44239755,0.90981817,0.7657091,output,1,2,3,2,3,5,1,2,7,3,4,5,2,5,7,3,4,6,4,5,6,5,6,10,1,7,8,7,8,9,5,7,9,5,9,10
0.11491411,0.76779372,0.14393926,0.83265288,0.19968191,0.08282001,0.27493847,0.05622433,0.28141024,0.27270989,0.29954852,0.27180495,0.5855042,0.30194536,0.66961257,0.37391035,0.75401812,0.87483041,0.84440214,0.48640051,output,1,2,8,1,3,5,3,4,5,1,5,6,4,5,6,4,6,7,1,6,8,2,8,9,6,7,8,4,7,10,7,8,10,8,9,10
0.02974597,0.08607074,0.36796564,0.04388964,0.42549582,0.51883599,0.44926072,0.81671168,0.4534769,0.12830458,0.60314207,0.30295568,0.64442782,0.53220764,0.67642171,0.63943004,0.71439953,0.68719835,0.80495901,0.87823587,output,1,3,5,1,2,5,1,3,4,3,5,6,3,4,8,3,6,7,3,7,8,6,7,9,4,8,9,4,9,10,7,8,9,6,9,10
0.04936717,0.59861654,0.13429751,0.82315652,0.1710016,0.44196883,0.17846505,0.7279802,0.28292284,0.40986976,0.35524254,0.24087639,0.44502279,0.24189455,0.45731791,0.72966499,0.69889068,0.79249414,0.93284024,0.86335661,output,1,3,4,1,2,4,2,4,8,3,4,5,3,5,6,4,5,8,5,7,8,5,6,7,2,8,9,7,8,9,2,9,10,7,9,10
0.02515617,0.2975284,0.0718696,0.1255481,0.08436249,0.75215733,0.20844711,0.84525735,0.28816657,0.75698666,0.51467464,0.18542777,0.58666578,0.22295672,0.67535549,0.0676875,0.83214106,0.38449767,0.98233472,0.31907711,output,1,2,6,1,3,5,3,4,5,1,5,6,4,5,9,2,6,8,5,6,7,6,7,8,5,7,9,7,8,9,4,9,10,8,9,10
0.09928057,0.19751843,0.1863673,0.03464278,0.2624501,0.33208367,0.46487559,0.71919309,0.57530592,0.23497853,0.63253875,0.48632549,0.66552338,0.85890855,0.71333438,0.72504269,0.8441697,0.77851522,0.89128302,0.27011007,output,1,2,3,1,3,4,2,3,5,3,4,6,3,5,6,2,5,10,4,6,8,4,7,8,5,6,10,7,8,9,6,8,9,6,9,10
0.06694014,0.72247453,0.17765878,0.29812434,0.23124921,0.39876779,0.25481814,0.49729084,0.32096451,0.09318437,0.70029808,0.3291583,0.80288126,0.78116743,0.82127808,0.70375438,0.85841344,0.33204956,0.86907572,0.29176239,output,1,2,3,1,3,4,2,3,5,1,4,7,3,4,6,3,5,6,4,6,8,5,6,10,4,7,8,6,8,9,6,9,10,8,9,10
0.1495406,0.08008202,0.221501,0.38129403,0.25337527,0.14251045,0.44428058,0.48035953,0.53617404,0.51156556,0.56968564,0.16110577,0.62678073,0.43582609,0.73796603,0.72516988,0.73924105,0.42815233,0.7937561,0.70497364,output,1,2,3,1,3,6,2,3,4,3,4,6,2,4,8,4,5,8,4,5,7,4,6,7,5,7,8,6,7,9,7,8,9,8,9,10
0.09019949,0.78587273,0.1164094,0.00296859,0.17618782,0.12840737,0.56927431,0.24067453,0.57888034,0.33178757,0.61817908,0.33585839,0.7132062,0.38145859,0.71327422,0.66701901,0.84205131,0.79695262,0.87316576,0.63697517,output,1,2,3,2,3,4,1,3,5,1,5,8,3,4,5,4,5,6,5,6,8,4,6,7,6,7,8,1,8,9,7,8,10,8,9,10
0.1994542,0.01996109,0.27744858,0.20919377,0.33642948,0.24187589,0.65858289,0.36679359,0.71271589,0.35203135,0.74589735,0.06907611,0.78582619,0.78093016,0.79072771,0.4908833,0.84997408,0.77547964,0.91536823,0.23535494,output,1,2,3,2,3,7,1,3,6,3,4,7,3,4,6,4,5,6,4,5,8,4,7,8,5,8,10,5,6,10,7,8,9,8,9,10
0.00935969,0.96834729,0.19525025,0.36722728,0.24656513,0.49853732,0.33542546,0.81773433,0.3599425,0.08286573,0.3743102,0.64916656,0.3882494,0.59563667,0.40400541,0.92169363,0.79306746,0.67175672,0.91522961,0.13791309,output,1,2,3,1,3,4,2,3,7,2,5,7,1,4,8,3,4,6,3,6,7,4,6,8,6,7,9,6,8,9,5,7,10,7,9,10
0.06012525,0.40004818,0.12150923,0.13649457,0.15008399,0.70122253,0.23776893,0.96108418,0.43796937,0.3291577,0.49092458,0.27685049,0.53276673,0.05321708,0.56575834,0.90048524,0.62332866,0.72462369,0.85849277,0.94463482,output,1,2,5,1,3,5,3,4,8,3,5,9,2,6,7,2,5,6,5,6,9,3,8,9,6,7,9,4,8,10,8,9,10,7,9,10
0.10527881,0.29692015,0.16965184,0.72601533,0.23926936,0.5726514,0.27076413,0.30781087,0.6383934,0.91901474,0.84003444,0.95531845,0.89252438,0.16609782,0.90223619,0.24792412,0.92734098,0.50373382,0.96795233,0.40009164,output,1,2,3,1,3,4,2,3,5,1,4,7,3,4,9,3,5,9,5,6,9,4,8,9,4,7,8,7,8,10,6,9,10,8,9,10
0.1647775,0.71570021,0.25662603,0.09611666,0.48082911,0.09149115,0.50193561,0.76259068,0.50856986,0.81948128,0.58681636,0.24733464,0.6619174,0.37375871,0.76704209,0.44239496,0.86475046,0.91553938,0.95943121,0.60407022,output,1,2,6,1,4,7,2,3,6,1,4,5,4,5,9,1,6,7,3,6,8,6,7,8,4,7,8,3,8,10,4,8,10,4,9,10
0.09647324,0.07755833,0.19030064,0.65517276,0.47785883,0.67509877,0.5856506,0.9636284,0.67239217,0.51216046,0.71436425,0.25909092,0.74957064,0.54116649,0.87340945,0.02066481,0.9446682,0.4449056,0.96778605,0.80768426,output,1,2,5,2,3,4,2,3,5,3,4,7,1,5,6,1,6,8,3,5,7,5,6,7,4,7,10,6,7,9,6,8,9,7,9,10
0.41705961,0.3653625,0.46718075,0.08366788,0.57247549,0.61483164,0.60374055,0.3956829,0.62166334,0.5138506,0.67152235,0.18922676,0.8342011,0.88144827,0.91028123,0.33835183,0.92430494,0.67429209,0.99534251,0.30681895,output,1,2,6,1,4,6,1,3,5,1,4,5,3,5,9,4,5,8,2,6,10,4,6,8,3,7,9,5,8,9,6,8,10,8,9,10
0.34998352,0.12703354,0.3726081,0.38414872,0.48238322,0.06073965,0.55876907,0.14043649,0.59936835,0.95226953,0.61368693,0.39083391,0.65756714,0.39389383,0.73597164,0.27765014,0.75521387,0.75973627,0.98020195,0.63236257,output,1,2,4,1,3,4,2,4,6,2,6,9,3,4,8,2,5,9,6,7,9,4,6,8,6,7,8,7,8,10,5,9,10,7,9,10
0.03699302,0.54126011,0.24883353,0.90346246,0.2840635,0.35081165,0.67899622,0.47636333,0.69776837,0.666895,0.70625574,0.86524777,0.75371275,0.99400046,0.75846041,0.07086956,0.81363606,0.21638899,0.98331358,0.04499505,output,1,2,3,2,3,5,3,4,5,2,5,6,3,4,9,2,6,7,4,5,9,5,6,7,3,8,9,5,7,10,8,9,10,5,9,10
0.05893417,0.86355285,0.13658822,0.24461208,0.50408489,0.6441865,0.52133947,0.18953082,0.55568069,0.37264386,0.67091487,0.44488423,0.73165459,0.69541515,0.90189728,0.22489015,0.97019916,0.95678849,0.99935803,0.95517654,output,1,2,3,2,3,5,2,4,5,1,3,9,3,5,6,4,5,8,3,6,7,5,6,8,3,7,9,6,7,8,7,8,10,7,9,10
0.02288051,0.55236961,0.05024206,0.06980791,0.16663668,0.48563175,0.21154333,0.98568491,0.23727136,0.1977082,0.25831253,0.64590966,0.31776322,0.49046961,0.67204076,0.80131126,0.9812314,0.74859803,0.98492386,0.88434938,output,1,2,3,1,3,6,2,3,5,1,4,6,3,5,7,3,6,7,6,7,8,4,6,8,5,7,9,4,8,10,7,8,9,8,9,10
0.07458782,0.13241942,0.15596462,0.6496949,0.38554775,0.20951695,0.65510749,0.63757958,0.66315233,0.10249618,0.66795283,0.93288044,0.80446043,0.30534472,0.8460277,0.73603599,0.88186004,0.07974977,0.92017734,0.33484424,output,1,2,3,1,3,5,2,3,4,2,4,6,3,5,7,3,4,7,1,5,9,4,6,8,5,7,9,4,8,10,4,7,10,7,9,10
0.15191838,0.806511,0.20156886,0.1851375,0.24030938,0.92581654,0.36851156,0.4627842,0.45960958,0.70092167,0.51383247,0.83553286,0.540154,0.7677672,0.64040681,0.25335984,0.72319404,0.1418406,0.78857014,0.48610481,output,1,3,5,1,2,4,1,4,5,2,4,8,3,5,6,4,5,10,5,6,7,5,7,10,6,7,10,4,8,10,2,8,9,8,9,10
0.09741033,0.50581703,0.10512379,0.91245306,0.13664249,0.75160893,0.27921785,0.93429927,0.45877031,0.70878955,0.47505331,0.82872876,0.64598973,0.34812996,0.71025207,0.23043811,0.73248153,0.78299598,0.93880514,0.5017237,output,1,2,3,2,3,4,1,3,5,3,4,5,1,5,7,4,5,6,4,6,9,5,6,9,5,7,9,1,7,8,7,8,10,7,9,10
0.04085115,0.89681029,0.07606235,0.47953886,0.14689053,0.47795726,0.19801398,0.8591115,0.22453772,0.04325188,0.26039385,0.93391097,0.36233647,0.50751756,0.53498045,0.68233606,0.66135447,0.98350143,0.89452187,0.15535278,output,1,2,4,2,3,4,2,3,5,1,4,6,3,4,7,3,5,7,4,6,8,4,7,8,5,7,10,6,8,9,7,8,10,8,9,10
0.04578996,0.32130307,0.21300456,0.77287266,0.38588401,0.8156276,0.57300352,0.14592175,0.64926142,0.5975541,0.67541503,0.60424662,0.70433484,0.38866976,0.79720513,0.43457575,0.82032685,0.61752793,0.82820508,0.36617774,output,1,2,5,2,3,5,1,4,5,3,5,6,4,5,7,5,6,7,3,6,9,4,7,10,6,7,8,6,8,9,7,8,10,8,9,10
0.08543312,0.22123578,0.14566074,0.97949286,0.28008975,0.94550706,0.29643847,0.63388302,0.42344936,0.10047639,0.49256028,0.98058503,0.49269897,0.82751112,0.57386906,0.64426816,0.63708,0.49443476,0.65212006,0.83407725,output,1,2,4,2,3,4,1,4,5,2,3,6,3,4,7,3,6,7,4,5,9,4,7,8,6,7,10,4,8,9,7,8,10,8,9,10
0.17297435,0.89307444,0.19296577,0.73204786,0.36930571,0.54709195,0.38553514,0.69797105,0.41567563,0.25310202,0.4397634,0.97673837,0.61448181,0.71390896,0.63234534,0.81803908,0.68539522,0.02865155,0.84728114,0.85722928,output,1,2,4,2,3,5,2,3,4,1,4,6,3,4,7,3,5,7,4,6,8,5,7,9,4,7,8,6,8,10,7,8,10,7,9,10
0.02747928,0.74079952,0.05942138,0.85912316,0.07105155,0.1311489,0.23866778,0.83937732,0.24401155,0.23105637,0.31846961,0.68772538,0.72396853,0.73603586,0.72778501,0.94972588,0.76497801,0.8003108,0.87689381,0.86291222,output,1,2,4,1,3,5,1,5,6,1,4,6,2,4,8,4,6,8,5,6,7,6,7,8,5,7,10,7,8,9,7,9,10,8,9,10
0.07739492,0.68696866,0.18399048,0.7394277,0.49093677,0.11820668,0.54132838,0.33877741,0.55299949,0.3935117,0.56354324,0.40882111,0.58184879,0.13042344,0.62788899,0.27785809,0.75276191,0.23626444,0.99024422,0.48397682,output,1,2,5,1,3,4,1,4,5,3,4,7,2,5,6,4,5,8,5,6,8,4,7,8,2,6,10,6,8,9,7,8,9,6,9,10
0.08933624,0.9732051,0.09602156,0.42259735,0.09659401,0.52777516,0.24119087,0.04485337,0.30730764,0.819352,0.30783424,0.54742151,0.30929526,0.00985784,0.63483534,0.85773478,0.78936544,0.50411173,0.87900565,0.38094498,output,1,2,3,2,3,6,1,3,5,2,4,6,3,5,6,4,6,7,1,5,8,5,6,8,6,7,9,6,8,9,7,9,10,8,9,10
0.20312548,0.29595372,0.23914479,0.83055559,0.30249813,0.15774236,0.34690973,0.59888111,0.36016496,0.11000717,0.56005432,0.36812802,0.61089745,0.75700573,0.67630055,0.31216445,0.85338547,0.79279615,0.9092766,0.13188444,output,1,2,4,1,3,6,3,5,6,1,4,6,2,4,7,4,6,7,5,6,8,2,7,9,6,7,8,5,8,10,7,8,9,8,9,10
0.14406401,0.20869688,0.15811152,0.76945657,0.19527481,0.62206114,0.32004408,0.18775843,0.4286254,0.5429009,0.50200747,0.89016768,0.59681001,0.52090411,0.61962539,0.76239658,0.67996537,0.42516768,0.87067357,0.98461396,output,1,2,3,2,3,6,1,3,5,1,4,5,3,5,6,4,5,9,5,6,8,5,7,8,5,7,9,6,8,10,7,8,9,8,9,10
0.19049294,0.33284322,0.24033362,0.58956271,0.2422915,0.09507249,0.33218006,0.96098122,0.42707535,0.84812482,0.45121927,0.59937575,0.59003327,0.62966534,0.88716553,0.17377952,0.90619578,0.45958036,0.98806626,0.01368424,output,1,3,6,1,2,6,2,4,5,2,5,6,4,5,9,5,6,7,3,6,8,6,7,8,5,7,9,7,8,9,3,8,10,8,9,10
0.06150542,0.68180209,0.08173383,0.4999102,0.22164405,0.85186659,0.2402624,0.56444805,0.48212954,0.44471563,0.65538519,0.55860543,0.70633942,0.76522916,0.80945099,0.22194748,0.83216887,0.96537019,0.88345314,0.64115295,output,1,2,4,1,3,4,2,4,5,3,4,7,2,5,8,4,5,6,4,6,7,5,6,8,3,7,9,6,7,10,6,8,10,7,9,10
0.13219692,0.89641591,0.41869471,0.90746885,0.48608348,0.98429177,0.53650419,0.47793946,0.57543728,0.34160971,0.68470046,0.70011535,0.68525598,0.26814603,0.68756394,0.60954969,0.81005295,0.24688197,0.95526578,0.38530376,output,1,2,4,1,2,3,2,3,6,1,4,5,2,4,6,4,5,8,5,7,8,4,6,8,3,6,10,6,8,10,7,8,10,7,9,10
